x1,x2,x3,x4,x5,x6,y1,y2,y3,y4,y5,y6
0,23,1,4,4,22,2,18,3,27,5,49
0,22,1,11,2,12,3,33,4,23,5,56
0,5,1,17,4,29,2,12,3,22,5,51
1,11,2,15,3,20,0,9,4,26,5,46
1,11,4,15,5,28,0,2,2,4,3,13
0,19,2,2,3,24,1,5,4,7,5,31
0,8,2,16,3,23,1,15,4,31,5,54
0,9,2,12,3,20,1,11,4,23,5,43
0,18,2,4,4,18,1,14,3,32,5,50
1,5,2,24,3,19,0,14,4,29,5,48
0,11,3,13,5,16,1,2,2,1,4,3
1,4,2,17,3,21,0,17,4,21,5,42
0,10,2,13,3,22,1,12,4,25,5,47
2,6,3,18,5,28,0,14,1,4,4,10
1,13,2,3,3,34,0,21,4,16,5,50
0,15,1,3,4,25,2,22,3,18,5,43
0,9,1,22,2,12,3,31,4,34,5,65
2,9,3,19,4,23,0,5,1,14,5,42
1,2,2,4,5,32,0,24,3,26,4,6
1,4,3,17,4,19,0,13,2,15,5,36
0,12,4,13,5,28,1,3,2,10,3,15
0,6,1,16,2,21,3,22,4,37,5,59
1,4,3,9,5,26,0,5,2,13,4,17
0,6,3,14,4,31,1,8,2,23,5,45
0,23,2,10,4,11,1,1,3,24,5,35
1,8,3,30,4,12,0,22,2,4,5,42
1,5,3,17,5,29,0,12,2,7,4,12
0,2,4,21,5,30,1,7,2,14,3,9
1,12,3,13,4,23,0,1,2,11,5,36
0,7,4,13,5,27,1,7,2,6,3,14
1,6,2,16,3,22,0,16,4,22,5,44
0,22,1,5,2,22,3,27,4,27,5,54
1,9,2,6,5,39,0,15,3,24,4,15
1,17,2,11,3,22,0,5,4,28,5,50
0,5,1,12,4,24,2,12,3,17,5,41
0,22,2,8,4,10,1,2,3,24,5,34
1,7,3,15,4,24,0,8,2,17,5,39
0,4,2,13,4,31,1,18,3,22,5,53
1,12,2,4,3,24,0,12,4,16,5,40
0,5,2,12,4,31,1,19,3,24,5,55
0,5,2,21,3,16,1,11,4,32,5,48
0,19,2,3,3,24,1,5,4,8,5,32
1,1,2,9,5,33,0,22,3,23,4,10
0,16,1,19,2,15,3,35,4,34,5,69
1,2,2,16,3,25,0,23,4,18,5,43
2,6,3,12,5,25,0,5,1,7,4,13
1,9,3,29,4,13,0,20,2,4,5,42
1,1,3,17,4,25,0,16,2,24,5,42
1,13,2,6,3,28,0,15,4,19,5,47
0,22,1,19,2,5,3,41,4,24,5,65
1,2,2,18,5,25,0,3,3,5,4,20
0,20,1,23,2,7,3,43,4,30,5,73
1,14,2,3,3,28,0,14,4,17,5,45
1,5,4,9,5,27,0,13,2,4,3,18
0,23,1,3,2,20,3,26,4,23,5,49
1,5,2,19,3,25,0,20,4,24,5,49
2,8,3,16,4,22,0,2,1,14,5,38
2,3,3,32,4,15,0,20,1,12,5,47
0,15,2,5,4,29,1,24,3,39,5,68
1,4,3,23,4,18,0,19,2,14,5,41
0,9,1,21,2,16,3,30,4,37,5,67
0,20,2,1,3,27,1,7,4,8,5,35
0,7,2,13,4,29,1,16,3,23,5,52
0,10,1,10,4,30,2,20,3,20,5,50
0,18,1,16,2,14,3,34,4,30,5,64
1,16,2,8,3,23,0,7,4,24,5,47
0,12,1,18,2,18,3,30,4,36,5,66
0,18,2,4,4,19,1,15,3,33,5,52
0,11,2,12,3,21,1,10,4,22,5,43
2,10,3,14,5,31,0,7,1,7,4,17
0,1,1,21,4,30,2,9,3,22,5,52
2,11,3,24,4,15,0,20,1,4,5,39
0,5,3,18,4,29,1,13,2,16,5,47
0,2,2,11,4,32,1,21,3,23,5,55
0,3,2,17,4,29,1,12,3,15,5,44
1,3,2,22,3,26,0,23,4,25,5,51
0,10,1,16,2,22,3,26,4,38,5,64
0,8,2,17,3,23,1,15,4,32,5,55
0,24,1,19,2,7,3,43,4,26,5,69
0,22,2,9,4,10,1,1,3,23,5,33
0,7,1,8,5,26,2,3,3,15,4,11
1,20,2,4,3,23,0,3,4,24,5,47
0,23,1,3,4,18,2,15,3,26,5,44
0,7,2,19,3,20,1,13,4,32,5,52
1,2,4,9,5,26,0,15,2,7,3,17
0,1,1,15,5,37,2,6,3,16,4,21
0,22,1,13,2,15,3,35,4,28,5,63
1,7,2,21,3,17,0,10,4,28,5,45
1,14,2,4,3,25,0,11,4,18,5,43
0,6,2,16,4,19,1,3,3,9,5,28
1,15,2,19,3,19,0,4,4,34,5,53
1,5,2,11,5,39,0,18,3,23,4,16
0,15,2,3,4,27,1,24,3,39,5,66
0,10,3,18,4,16,1,8,2,8,5,34
0,2,3,10,5,33,1,8,2,15,4,23
0,10,2,8,4,31,1,23,3,33,5,64
0,6,1,4,5,33,2,19,3,10,4,23
1,8,3,26,4,9,0,18,2,1,5,35
0,3,1,22,2,23,3,25,4,45,5,70
0,10,1,1,5,32,2,20,3,11,4,21
0,17,2,5,3,20,1,3,4,8,5,28
1,9,3,26,4,10,0,17,2,1,5,36
1,1,3,9,5,32,0,8,2,22,4,23
1,5,3,12,5,25,0,7,2,8,4,13
0,2,1,17,4,25,2,8,3,19,5,44
0,6,1,20,2,22,3,26,4,42,5,68
0,9,2,9,4,31,1,22,3,31,5,62
0,1,4,23,5,30,1,6,2,17,3,7
2,3,3,12,5,26,0,1,1,11,4,14
1,6,3,19,5,29,0,13,2,4,4,10
1,8,3,13,5,29,0,5,2,8,4,16
0,15,1,6,4,29,2,23,3,21,5,50
2,8,3,23,4,21,0,10,1,13,5,44
1,4,2,19,5,28,0,1,3,5,4,23
1,5,2,12,5,24,0,2,3,7,4,17
0,9,2,12,3,27,1,18,4,30,5,57
0,12,2,1,3,35,1,23,4,24,5,59
0,3,3,11,4,32,1,8,2,24,5,43
0,16,2,1,3,31,1,15,4,16,5,47
1,1,3,8,5,33,0,7,2,24,4,25
2,1,3,34,4,15,0,20,1,14,5,49
1,2,3,19,5,25,0,17,2,4,4,6
1,1,2,23,5,31,0,6,3,7,4,24
1,10,2,2,5,33,0,11,3,21,4,12
1,5,3,19,5,30,0,14,2,6,4,11
2,11,4,16,5,23,0,2,1,5,3,7
0,17,2,6,4,30,1,24,3,41,5,71
0,13,1,14,2,17,3,27,4,31,5,58
0,18,2,3,3,31,1,13,4,16,5,47
0,18,1,10,2,16,3,28,4,26,5,54
1,10,3,15,5,29,0,5,2,4,4,14
0,3,1,13,4,36,2,23,3,16,5,52
1,11,2,23,3,19,0,8,4,34,5,53
2,22,3,11,4,23,0,10,1,1,5,34
1,4,2,11,5,36,0,17,3,21,4,15
1,5,4,22,5,28,0,1,2,17,3,6
0,9,2,5,4,27,1,22,3,31,5,58
0,3,2,18,4,24,1,6,3,9,5,33
1,7,3,20,4,22,0,13,2,15,5,42
2,4,4,10,5,30,0,14,1,6,3,20
2,10,3,15,5,30,0,10,1,5,4,15
1,13,2,7,3,29,0,16,4,20,5,49
0,21,2,13,4,15,1,2,3,23,5,38
0,7,4,15,5,24,1,2,2,13,3,9
0,3,4,20,5,25,1,2,2,18,3,5
0,2,1,21,4,29,2,8,3,23,5,52
0,9,1,13,2,24,3,22,4,37,5,59
0,24,2,1,4,16,1,15,3,39,5,55
1,19,2,11,3,23,0,4,4,30,5,53
1,8,2,17,3,16,0,8,4,25,5,41
0,5,3,17,4,28,1,12,2,16,5,45
1,3,2,5,5,35,0,24,3,27,4,8
2,6,3,13,5,24,0,8,1,5,4,11
1,16,2,14,3,17,0,1,4,30,5,47
0,5,2,9,3,28,1,23,4,32,5,60
2,13,3,19,4,20,0,12,1,7,5,39
2,10,3,9,5,24,0,4,1,5,4,15
0,5,3,15,5,26,1,10,2,1,4,11
1,4,3,18,5,31,0,14,2,9,4,13
0,24,2,1,4,17,1,16,3,40,5,57
1,2,4,17,5,29,0,10,2,15,3,12
0,20,4,6,5,31,1,5,2,1,3,25
0,15,3,17,4,11,1,2,2,9,5,28
2,5,4,8,5,24,0,13,1,3,3,16
2,5,3,14,5,25,0,8,1,6,4,11
0,12,2,15,3,20,1,8,4,23,5,43
0,7,3,23,4,17,1,16,2,1,5,40
2,18,3,19,4,20,0,17,1,2,5,39
0,9,3,18,4,18,1,9,2,9,5,36
2,4,3,21,4,16,0,9,1,12,5,37
0,7,3,15,4,25,1,8,2,17,5,40
1,13,2,13,3,22,0,9,4,26,5,48
1,12,3,18,4,22,0,6,2,10,5,40
1,8,3,22,4,22,0,14,2,14,5,44
0,1,3,16,4,24,1,15,2,9,5,40
0,10,2,24,3,15,1,5,4,29,5,44
0,19,1,5,4,29,2,24,3,24,5,53
1,9,2,20,3,17,0,8,4,29,5,46
0,16,2,4,3,25,1,9,4,13,5,38
0,8,3,10,5,26,1,2,2,14,4,16
2,18,3,10,4,19,0,9,1,1,5,29
0,10,2,8,3,31,1,21,4,29,5,60
1,12,2,5,3,31,0,19,4,17,5,48
0,19,4,5,5,25,1,1,2,4,3,20
0,24,1,12,2,9,3,36,4,21,5,57
0,6,3,14,4,25,1,8,2,17,5,39
0,11,4,15,5,31,1,5,2,10,3,16
2,11,3,11,5,26,0,7,1,4,4,15
0,17,3,23,4,15,1,6,2,9,5,38
0,6,1,19,4,28,2,9,3,25,5,53
0,18,2,5,3,20,1,2,4,7,5,27
0,13,1,12,4,18,2,6,3,25,5,43
0,6,3,19,4,30,1,13,2,17,5,49
0,13,1,14,2,22,3,27,4,36,5,63
0,5,3,23,4,19,1,18,2,1,5,42
0,13,1,8,5,31,2,2,3,21,4,10
1,3,3,16,5,30,0,13,2,11,4,14
0,22,1,11,4,20,2,9,3,33,5,53
0,9,1,10,4,24,2,14,3,19,5,43
0,3,3,19,4,25,1,16,2,9,5,44
0,15,1,17,4,21,2,4,3,32,5,53
1,6,2,22,3,22,0,16,4,28,5,50
0,18,1,21,2,8,3,39,4,29,5,68
0,19,1,14,2,12,3,33,4,26,5,59
0,5,2,18,3,24,1,19,4,37,5,61
1,5,2,14,5,37,0,13,3,18,4,19
0,18,1,20,2,11,3,38,4,31,5,69
0,2,2,12,4,36,1,24,3,26,5,62
2,1,3,25,4,23,0,3,1,22,5,48
0,17,1,12,2,16,3,29,4,28,5,57
2,20,3,11,4,22,0,9,1,2,5,33
0,19,1,3,5,30,2,5,3,22,4,8
0,22,1,14,4,15,2,1,3,36,5,51
0,2,2,15,4,37,1,22,3,24,5,61
0,15,1,3,4,27,2,24,3,18,5,45
0,19,1,13,2,19,3,32,4,32,5,64
1,10,2,15,3,27,0,17,4,25,5,52
0,21,1,7,2,23,3,28,4,30,5,58
0,20,1,7,2,20,3,27,4,27,5,54
1,2,3,26,4,16,0,24,2,14,5,42
2,10,3,18,4,19,0,9,1,9,5,37
0,13,2,5,4,24,1,19,3,32,5,56
1,9,2,4,3,33,0,24,4,13,5,46
0,2,1,12,5,36,2,10,3,14,4,22
0,7,1,23,2,17,3,30,4,40,5,70
1,8,3,23,4,23,0,15,2,15,5,46
0,13,1,20,2,12,3,33,4,32,5,65
2,3,4,11,5,37,0,18,1,8,3,26
0,11,1,7,5,26,2,1,3,18,4,8
0,10,1,8,4,25,2,17,3,18,5,43
0,9,4,13,5,27,1,5,2,8,3,14
0,2,1,19,4,24,2,5,3,21,5,45
1,4,2,7,5,35,0,20,3,24,4,11
0,19,1,23,2,5,3,42,4,28,5,70
1,2,3,19,5,24,0,17,2,3,4,5
1,15,2,10,3,25,0,10,4,25,5,50
2,6,3,12,5,24,0,6,1,6,4,12
0,12,3,13,4,18,1,1,2,17,5,31
1,4,2,13,5,25,0,4,3,8,4,17
0,22,2,13,4,15,1,2,3,24,5,39
0,8,1,21,2,22,3,29,4,43,5,72
1,9,3,25,4,10,0,16,2,1,5,35
0,23,4,4,5,28,1,1,2,3,3,24
0,18,2,8,3,23,1,5,4,13,5,36
0,4,3,8,5,36,1,4,2,24,4,28
1,4,4,14,5,36,0,18,2,10,3,22
0,1,1,8,5,35,2,18,3,9,4,26
0,8,3,23,4,16,1,15,2,1,5,39
0,9,1,16,4,18,2,2,3,25,5,43
0,5,3,15,4,27,1,10,2,17,5,42
0,18,1,5,2,24,3,23,4,29,5,52
0,14,1,22,2,9,3,36,4,31,5,67
2,7,3,13,5,24,0,9,1,4,4,11
0,7,1,20,2,22,3,27,4,42,5,69
0,10,3,19,4,18,1,9,2,9,5,37
0,23,1,5,2,23,3,28,4,28,5,56
0,3,1,12,5,37,2,10,3,15,4,22
1,6,3,8,5,27,0,2,2,13,4,19
2,3,3,23,5,30,0,19,1,4,4,7
0,4,3,22,4,19,1,18,2,1,5,41
1,8,2,16,3,22,0,14,4,24,5,46
0,11,1,18,2,16,3,29,4,34,5,63
0,9,2,19,3,21,1,12,4,31,5,52
0,16,1,11,2,20,3,27,4,31,5,58
0,19,1,20,2,10,3,39,4,30,5,69
1,13,3,15,5,29,0,2,2,1,4,14
1,3,4,13,5,32,0,16,2,10,3,19
1,6,2,19,3,27,0,21,4,25,5,52
2,5,3,19,5,28,0,15,1,4,4,9
1,13,3,23,4,20,0,10,2,7,5,43
0,5,3,16,5,29,1,11,2,2,4,13
2,4,4,9,5,24,0,10,1,5,3,15
0,11,2,6,3,34,1,23,4,29,5,63
0,18,2,2,3,29,1,11,4,13,5,42
0,16,1,21,2,14,3,37,4,35,5,72
2,1,3,19,5,24,0,15,1,4,4,5
0,5,3,13,5,24,1,8,2,3,4,11
1,1,3,16,4,25,0,15,2,24,5,41
1,3,2,15,5,36,0,15,3,18,4,18
1,6,3,14,4,24,0,8,2,18,5,38
0,18,1,17,2,12,3,35,4,29,5,64
2,16,3,15,4,22,0,9,1,6,5,37
1,10,4,12,5,24,0,2,2,2,3,12
0,14,3,21,4,8,1,7,2,1,5,29
0,18,2,6,3,25,1,7,4,13,5,38
0,13,1,18,2,18,3,31,4,36,5,67
0,24,1,1,5,29,2,3,3,25,4,4
1,6,4,21,5,29,0,2,2,15,3,8
1,2,4,15,5,39,0,22,2,13,3,24
0,22,1,8,2,19,3,30,4,27,5,57
0,13,2,21,3,15,1,2,4,23,5,38
0,9,1,3,5,32,2,17,3,12,4,20
1,1,4,15,5,35,0,19,2,14,3,20
0,7,1,12,4,25,2,13,3,19,5,44
1,9,3,22,4,16,0,13,2,7,5,38
1,5,3,26,4,16,0,21,2,11,5,42
1,7,3,11,5,38,0,4,2,20,4,27
1,4,3,19,5,25,0,15,2,2,4,6
1,8,4,14,5,27,0,5,2,6,3,13
0,19,1,14,2,13,3,33,4,27,5,60
1,20,2,2,3,31,0,11,4,22,5,53
0,9,1,8,5,26,2,1,3,17,4,9
1,11,2,17,3,23,0,12,4,28,5,51
0,6,2,24,3,18,1,12,4,36,5,54
0,3,3,22,4,29,1,19,2,10,5,51
1,17,3,19,4,21,0,2,2,4,5,40
2,3,4,15,5,32,0,5,1,12,3,17
1,6,2,13,3,24,0,18,4,19,5,43
2,6,3,26,4,16,0,16,1,10,5,42
0,14,1,12,2,20,3,26,4,32,5,58
0,2,3,10,5,35,1,8,2,17,4,25
2,20,3,9,4,21,0,8,1,1,5,30
1,3,2,22,5,30,0,2,3,5,4,25
2,6,4,14,5,38,0,16,1,8,3,24
1,10,3,18,4,17,0,8,2,7,5,35
0,13,2,17,3,18,1,5,4,22,5,40
1,5,2,16,3,24,0,19,4,21,5,45
0,2,1,11,5,32,2,8,3,13,4,19
0,2,1,12,5,39,2,13,3,14,4,25
1,3,2,13,5,37,0,18,3,21,4,16
2,2,3,22,5,25,0,21,1,1,4,3
1,7,3,21,4,17,0,14,2,10,5,38
0,19,2,7,3,26,1,7,4,14,5,40
0,22,3,25,4,5,1,3,2,2,5,30
1,8,4,20,5,29,0,1,2,12,3,9
0,15,1,14,4,23,2,9,3,29,5,52
0,16,4,7,5,27,1,4,2,3,3,20
2,7,3,19,4,24,0,2,1,17,5,43
0,20,1,15,2,13,3,35,4,28,5,63
0,15,3,21,4,8,1,6,2,2,5,29
0,16,3,18,4,20,1,2,2,18,5,38
0,3,2,13,4,27,1,14,3,17,5,44
1,6,2,21,3,16,0,10,4,27,5,43
0,16,2,10,4,29,1,19,3,35,5,64
0,7,3,18,4,29,1,11,2,18,5,47
0,7,3,10,5,36,1,3,2,23,4,26
1,6,2,16,3,27,0,21,4,22,5,49
1,11,2,4,3,34,0,23,4,15,5,49
0,10,3,16,4,16,1,6,2,10,5,32
0,3,3,16,4,31,1,13,2,18,5,47
1,8,2,18,3,27,0,19,4,26,5,53
0,16,1,14,2,16,3,30,4,30,5,60
2,12,3,15,4,19,0,8,1,7,5,34
1,4,4,12,5,33,0,17,2,8,3,21
1,19,2,1,3,31,0,12,4,20,5,51
0,16,3,21,4,15,1,5,2,10,5,36
1,9,3,18,5,29,0,9,2,2,4,11
0,15,2,13,3,16,1,1,4,14,5,30
1,14,2,8,3,27,0,13,4,22,5,49
0,11,2,9,3,24,1,13,4,22,5,46
0,14,1,16,2,16,3,30,4,32,5,62
2,5,3,25,4,20,0,10,1,15,5,45
2,5,4,8,5,27,0,16,1,3,3,19
2,11,3,27,4,20,0,18,1,9,5,47
0,24,1,1,5,28,2,2,3,25,4,3
0,24,1,10,2,12,3,34,4,22,5,56
2,3,3,20,5,28,0,15,1,5,4,8
0,9,4,14,5,27,1,4,2,10,3,13
1,22,2,2,3,25,0,3,4,24,5,49
1,15,2,19,3,17,0,2,4,34,5,51
0,6,1,21,2,21,3,27,4,42,5,69
0,11,2,8,3,31,1,20,4,28,5,59
0,11,1,1,5,35,2,22,3,12,4,23
0,22,1,6,2,22,3,28,4,28,5,56
0,18,1,16,2,12,3,34,4,28,5,62
0,7,1,24,2,19,3,31,4,43,5,74
0,7,1,19,4,28,2,9,3,26,5,54
0,11,1,19,2,22,3,30,4,41,5,71
1,16,2,2,5,37,0,3,3,19,4,18
0,22,1,16,2,8,3,38,4,24,5,62
2,15,3,16,4,21,0,10,1,6,5,37
0,7,1,8,5,36,2,13,3,15,4,21
1,24,2,2,3,27,0,3,4,26,5,53
1,14,2,13,3,16,0,2,4,27,5,43
0,14,1,8,2,24,3,22,4,32,5,54
2,4,4,9,5,27,0,13,1,5,3,18
0,2,1,15,5,36,2,4,3,17,4,19
0,13,3,24,4,13,1,11,2,2,5,37
0,12,2,9,4,30,1,21,3,33,5,63
1,13,2,15,3,27,0,14,4,28,5,55
1,14,3,20,4,15,0,6,2,1,5,35
1,6,3,22,4,17,0,16,2,11,5,39
0,8,3,23,4,17,1,15,2,2,5,40
0,11,1,4,5,36,2,17,3,15,4,21
0,9,1,6,5,36,2,15,3,15,4,21
0,7,1,15,4,24,2,9,3,22,5,46
2,5,3,24,4,11,0,18,1,6,5,35
2,15,4,16,5,21,0,4,1,1,3,5
0,14,2,10,4,31,1,21,3,35,5,66
0,17,2,5,4,29,1,24,3,41,5,70
0,6,3,22,4,18,1,16,2,2,5,40
0,13,1,5,5,37,2,14,3,18,4,19
0,6,1,12,4,26,2,14,3,18,5,44
0,9,3,17,4,18,1,8,2,10,5,35
1,5,3,19,4,25,0,14,2,20,5,44
0,12,3,18,4,16,1,6,2,10,5,34
1,10,3,29,4,12,0,19,2,2,5,41
2,4,3,15,5,26,0,8,1,7,4,11
0,16,1,15,4,23,2,8,3,31,5,54
0,7,4,10,5,25,1,8,2,2,3,15
1,6,2,24,3,19,0,13,4,30,5,49
1,2,2,11,5,32,0,17,3,19,4,13
0,15,2,7,3,30,1,15,4,22,5,52
0,21,1,3,5,31,2,4,3,24,4,7
2,17,3,13,4,20,0,10,1,3,5,33
1,5,3,22,4,28,0,17,2,23,5,50
1,1,3,19,5,36,0,18,2,16,4,17
0,15,1,13,4,18,2,5,3,28,5,46
1,7,3,27,4,23,0,20,2,16,5,50
0,22,1,21,2,5,3,43,4,26,5,69
0,3,4,16,5,31,1,12,2,4,3,15
0,20,3,24,4,6,1,4,2,2,5,30
0,14,2,18,3,16,1,2,4,20,5,36
0,22,1,9,4,23,2,14,3,31,5,54
2,22,3,9,4,23,0,8,1,1,5,32
0,16,1,6,2,24,3,22,4,30,5,52
0,18,2,14,4,23,1,9,3,27,5,50
1,12,2,16,3,17,0,5,4,28,5,45
2,3,3,23,4,24,0,2,1,21,5,47
1,5,3,15,5,36,0,10,2,16,4,21
0,3,1,8,5,32,2,13,3,11,4,21
1,1,3,16,5,27,0,15,2,10,4,11
2,8,3,20,4,20,0,8,1,12,5,40
0,18,2,7,3,25,1,7,4,14,5,39
0,16,1,13,4,17,2,4,3,29,5,46
2,2,3,21,5,30,0,14,1,7,4,9
2,4,4,14,5,36,0,12,1,10,3,22
1,15,2,16,3,17,0,2,4,31,5,48
0,14,2,4,3,29,1,15,4,19,5,48
1,6,2,9,5,37,0,16,3,22,4,15
0,12,1,7,5,37,2,11,3,19,4,18
1,12,2,23,3,19,0,7,4,35,5,54
0,10,4,14,5,27,1,3,2,11,3,13
2,8,3,22,4,23,0,7,1,15,5,45
1,2,3,20,5,29,0,18,2,7,4,9
0,21,1,12,2,18,3,33,4,30,5,63
2,5,3,27,4,23,0,9,1,18,5,50
0,12,2,10,3,29,1,17,4,27,5,56
0,11,1,23,2,19,3,34,4,42,5,76
2,6,4,12,5,35,0,17,1,6,3,23
1,17,2,11,3,26,0,9,4,28,5,54
1,13,3,23,4,22,0,10,2,9,5,45
1,4,4,13,5,33,0,16,2,9,3,20
0,6,3,11,5,33,1,5,2,17,4,22
0,16,2,6,4,26,1,20,3,36,5,62
0,12,2,17,3,16,1,4,4,21,5,37
1,10,3,11,4,27,0,1,2,17,5,38
1,11,2,13,3,26,0,15,4,24,5,50
2,15,3,14,4,28,0,1,1,13,5,42
0,16,3,27,4,14,1,11,2,3,5,41
2,4,3,18,5,30,0,10,1,8,4,12
0,5,1,18,2,24,3,23,4,42,5,65
0,4,4,20,5,27,1,3,2,17,3,7
0,11,1,20,2,16,3,31,4,36,5,67
1,7,2,24,3,17,0,10,4,31,5,48
0,23,3,27,4,7,1,4,2,3,5,34
2,2,4,8,5,35,0,21,1,6,3,27
2,8,3,10,5,26,0,2,1,8,4,16
0,20,1,12,4,21,2,9,3,32,5,53
0,20,1,5,5,31,2,1,3,25,4,6
0,11,2,16,3,22,1,11,4,27,5,49
1,5,3,14,5,36,0,9,2,17,4,22
0,20,1,12,2,19,3,32,4,31,5,63
0,7,2,13,3,31,1,24,4,37,5,68
0,10,3,15,5,25,1,5,2,5,4,10
1,9,3,16,4,19,0,7,2,10,5,35
0,23,1,7,2,23,3,30,4,30,5,60
0,13,3,17,5,22,1,4,2,1,4,5
0,7,3,25,4,21,1,18,2,3,5,46
0,4,1,20,4,29,2,9,3,24,5,53
0,10,1,20,2,17,3,30,4,37,5,67
0,16,1,23,2,14,3,39,4,37,5,76
1,11,2,19,3,20,0,9,4,30,5,50
0,13,2,13,4,18,1,5,3,18,5,36
0,17,2,10,3,26,1,9,4,19,5,45
0,8,3,13,4,24,1,5,2,19,5,37
0,6,4,11,5,24,1,7,2,4,3,13
1,14,2,18,3,16,0,2,4,32,5,48
0,6,3,17,5,31,1,11,2,3,4,14
0,1,3,11,5,44,1,10,2,23,4,33
2,20,3,7,5,29,0,5,1,2,4,22
0,19,1,11,4,17,2,6,3,30,5,47
0,20,2,3,4,25,1,22,3,42,5,67
0,16,3,26,4,13,1,10,2,3,5,39
0,18,2,4,3,25,1,7,4,11,5,36
0,11,2,23,3,17,1,6,4,29,5,46
0,10,1,15,2,24,3,25,4,39,5,64
1,9,3,33,4,12,0,24,2,3,5,45
1,7,3,10,5,38,0,3,2,21,4,28
0,10,1,17,4,28,2,11,3,27,5,55
1,4,3,16,5,31,0,12,2,11,4,15
1,5,2,8,5,33,0,15,3,20,4,13
0,7,3,17,5,28,1,10,2,1,4,11
1,2,4,10,5,36,0,24,2,8,3,26
0,15,3,16,4,20,1,1,2,19,5,36
2,1,3,28,4,20,0,9,1,19,5,48
2,9,3,15,5,30,0,9,1,6,4,15
1,3,3,10,5,34,0,7,2,21,4,24
0,1,2,23,4,24,1,1,3,2,5,26
1,17,2,12,3,23,0,6,4,29,5,52
0,22,3,23,4,12,1,1,2,11,5,35
0,24,1,19,2,10,3,43,4,29,5,72
1,9,2,23,3,22,0,13,4,32,5,54
0,1,3,15,5,32,1,14,2,3,4,17
0,20,2,12,4,20,1,8,3,28,5,48
0,7,1,22,2,22,3,29,4,44,5,73
1,13,2,4,3,35,0,22,4,17,5,52
0,5,3,25,4,23,1,20,2,3,5,48
0,21,3,24,4,6,1,3,2,3,5,30
2,11,4,13,5,37,0,22,1,2,3,24
0,16,2,15,3,22,1,6,4,21,5,43
1,6,3,7,5,34,0,1,2,21,4,27
1,13,2,19,3,22,0,9,4,32,5,54
0,24,3,25,4,4,1,1,2,3,5,29
0,3,2,22,4,31,1,9,3,12,5,43
0,16,2,5,3,24,1,8,4,13,5,37
1,8,3,9,4,27,0,1,2,19,5,36
0,9,3,18,4,28,1,9,2,19,5,46
1,15,3,18,4,23,0,3,2,8,5,41
0,3,1,14,4,36,2,22,3,17,5,53
0,18,2,11,4,19,1,8,3,26,5,45
1,14,2,11,3,25,0,11,4,25,5,50
1,10,3,30,4,14,0,20,2,4,5,44
0,19,2,3,3,29,1,10,4,13,5,42
2,11,3,23,4,17,0,17,1,6,5,40
1,2,2,22,5,30,0,4,3,6,4,24
1,2,3,13,5,36,0,11,2,21,4,23
0,20,2,14,4,22,1,8,3,28,5,50
0,19,2,5,3,27,1,8,4,13,5,40
2,11,3,26,4,20,0,17,1,9,5,46
2,8,3,27,4,20,0,15,1,12,5,47
0,5,2,20,3,20,1,15,4,35,5,55
0,17,2,13,4,22,1,9,3,26,5,48
0,11,2,8,4,25,1,17,3,28,5,53
0,13,1,23,2,13,3,36,4,36,5,72
0,16,2,1,3,28,1,12,4,13,5,41
0,3,1,13,5,38,2,9,3,16,4,22
2,5,3,23,4,19,0,9,1,14,5,42
1,13,2,16,3,23,0,10,4,29,5,52
0,16,2,18,4,22,1,4,3,20,5,42
0,19,1,6,4,28,2,22,3,25,5,53
1,12,2,17,3,16,0,4,4,29,5,45
0,16,2,12,4,17,1,5,3,21,5,38
1,11,3,12,4,30,0,1,2,19,5,42
0,4,3,20,4,28,1,16,2,12,5,48
0,16,1,13,2,21,3,29,4,34,5,63
0,4,1,17,4,27,2,10,3,21,5,48
1,13,2,10,3,28,0,15,4,23,5,51
2,4,3,25,4,23,0,6,1,19,5,48
0,20,1,10,4,16,2,6,3,30,5,46
0,6,1,14,4,26,2,12,3,20,5,46
0,24,1,8,2,16,3,32,4,24,5,56
1,9,4,10,5,24,0,5,2,1,3,14
0,14,1,6,4,26,2,20,3,20,5,46
1,7,4,15,5,39,0,17,2,8,3,24
0,3,2,14,4,32,1,18,3,21,5,53
0,13,1,21,2,16,3,34,4,37,5,71
0,8,1,7,5,32,2,10,3,15,4,17
1,14,3,23,4,20,0,9,2,6,5,43
2,14,3,11,5,26,0,10,1,1,4,15
2,15,3,19,4,18,0,16,1,3,5,37
0,10,4,11,5,31,1,10,2,1,3,20
0,17,1,19,4,20,2,1,3,36,5,56
0,17,1,13,4,18,2,5,3,30,5,48
0,14,1,19,4,23,2,4,3,33,5,56
0,1,3,8,5,34,1,7,2,19,4,26
0,3,1,17,4,36,2,19,3,20,5,56
0,7,2,20,3,21,1,14,4,34,5,55
0,2,1,12,5,33,2,7,3,14,4,19
0,19,1,10,4,17,2,7,3,29,5,46
0,22,2,2,3,30,1,8,4,10,5,40
0,14,3,16,5,23,1,2,2,5,4,7
0,8,3,13,5,24,1,5,2,6,4,11
0,9,1,22,2,17,3,31,4,39,5,70
0,10,2,13,4,30,1,17,3,27,5,57
2,8,3,15,5,24,0,14,1,1,4,9
2,9,4,14,5,27,0,8,1,5,3,13
0,19,1,3,5,27,2,2,3,22,4,5
0,23,3,25,4,6,1,2,2,4,5,31
1,7,3,28,4,10,0,21,2,3,5,38
0,10,2,4,3,32,1,22,4,26,5,58
